"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"20365",20,31.6720102016959,7320,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.7039944294279,366,16.4734149993366,0,16.7039944294279
"11513",1,29.471736440136,7321,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.4314155916198,367,16.3630459376009,0,16.4314155916198
"2366",2,30.737124231642,7322,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.5574330179874,367,16.6264788335064,0,15.5574330179874
"3366",3,22.0627651612401,7323,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.2920758234226,367,16.057433804293,0,15.2920758234226
"4366",4,23.2209336512328,7324,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.0235048751039,367,16.8101250183347,0,17.0235048751039
"5366",5,23.0868974979216,7325,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,19.3904160856507,367,18.2282801396423,0,19.3904160856507
"6366",6,32.755928357053,7326,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.0232335277928,367,14.7231605149833,0,14.0232335277928
"7366",7,25.8923229741315,7327,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.9576304222323,367,15.2351506939731,0,14.9576304222323
"8366",8,15.2738238193213,7328,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.9681695165001,367,17.8743556139608,0,17.9681695165001
"9366",9,23.9638140688247,7329,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.8014162461048,367,16.3896841830816,0,15.8014162461048
"10366",10,8.95060600625836,7330,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0919169566615,367,17.0980210095196,0,17.0919169566615
"11514",11,21.8639637150567,7331,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.8867051727989,367,15.4764763411491,0,15.8867051727989
"12382",12,31.4837774451569,7332,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.393973003383,367,15.2778828820633,0,15.393973003383
"13369",13,31.0521818563729,7333,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.5920024190034,367,19.0040140851435,0,18.5920024190034
"14366",14,28.8045830294847,7334,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.4246782624951,367,15.651770944247,0,15.4246782624951
"15366",15,21.2029388346528,7335,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.3703406354438,367,15.1326029929492,0,14.3703406354438
"16366",16,30.3516161996177,7336,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.8772437489048,367,16.5057819660179,0,15.8772437489048
"17366",17,30.2702846378246,7337,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.0972857021263,367,13.5453392710889,0,13.0972857021263
"18366",18,29.022136351376,7338,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.089781643389,367,16.1117144903466,0,16.089781643389
"19366",19,30.3823424493467,7339,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.6810636490361,367,15.2113274810102,0,15.6810636490361
"20366",20,31.6720102016959,7340,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.2786447365397,367,16.4734149993366,0,16.2786447365397
"11515",1,29.471736440136,7341,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.4082906168333,368,16.3630459376009,0,16.4082906168333
"2367",2,30.737124231642,7342,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.2693805516358,368,16.6264788335064,0,16.2693805516358
"3367",3,22.0627651612401,7343,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.9031151053556,368,16.057433804293,0,15.9031151053556
"4367",4,23.2209336512328,7344,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.7854667672177,368,16.8101250183347,0,17.7854667672177
"5367",5,23.0868974979216,7345,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.7498301685982,368,18.2282801396423,0,18.7498301685982
"6367",6,32.755928357053,7346,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.1393843942377,368,14.7231605149833,0,14.1393843942377
"7367",7,25.8923229741315,7347,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.6332363439745,368,15.2351506939731,0,14.6332363439745
"8367",8,15.2738238193213,7348,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.9691188628207,368,17.8743556139608,0,17.9691188628207
"9367",9,23.9638140688247,7349,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.8256928618673,368,16.3896841830816,0,16.8256928618673
"10367",10,8.95060600625836,7350,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.2249699984389,368,17.0980210095196,0,17.2249699984389
"11516",11,21.8639637150567,7351,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.1913790717756,368,15.4764763411491,0,15.1913790717756
"12383",12,31.4837774451569,7352,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.3835297900436,368,15.2778828820633,0,15.3835297900436
"13370",13,31.0521818563729,7353,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2621066268804,368,19.0040140851435,0,19.2621066268804
"14367",14,28.8045830294847,7354,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.7744499488097,368,15.651770944247,0,15.7744499488097
"15367",15,21.2029388346528,7355,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.5037673156351,368,15.1326029929492,0,15.5037673156351
"16367",16,30.3516161996177,7356,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.0459023518348,368,16.5057819660179,0,16.0459023518348
"17367",17,30.2702846378246,7357,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.0675256617911,368,13.5453392710889,0,13.0675256617911
"18367",18,29.022136351376,7358,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.9892833641776,368,16.1117144903466,0,15.9892833641776
"19367",19,30.3823424493467,7359,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.1838478097516,368,15.2113274810102,0,15.1838478097516
"20367",20,31.6720102016959,7360,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.0896628355933,368,16.4734149993366,0,16.0896628355933
"11517",1,29.471736440136,7361,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.5598609253544,369,16.3630459376009,0,16.5598609253544
"2368",2,30.737124231642,7362,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.8446200769201,369,16.6264788335064,0,15.8446200769201
"3368",3,22.0627651612401,7363,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.8442254807256,369,16.057433804293,0,15.8442254807256
"4368",4,23.2209336512328,7364,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,18.1660958898398,369,16.8101250183347,0,18.1660958898398
"5368",5,23.0868974979216,7365,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.2972424901206,369,18.2282801396423,0,18.2972424901206
"6368",6,32.755928357053,7366,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,15.2507599034085,369,14.7231605149833,0,15.2507599034085
"7368",7,25.8923229741315,7367,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8630243650829,369,15.2351506939731,0,15.8630243650829
"8368",8,15.2738238193213,7368,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.4807617812523,369,17.8743556139608,0,17.4807617812523
"9368",9,23.9638140688247,7369,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2011192996176,369,16.3896841830816,0,16.2011192996176
"10368",10,8.95060600625836,7370,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.7890040531649,369,17.0980210095196,0,16.7890040531649
"11518",11,21.8639637150567,7371,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.4355647126066,369,15.4764763411491,0,15.4355647126066
"12384",12,31.4837774451569,7372,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.9356082068015,369,15.2778828820633,0,14.9356082068015
"13371",13,31.0521818563729,7373,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.250298015877,369,19.0040140851435,0,19.250298015877
"14368",14,28.8045830294847,7374,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.3332589275036,369,15.651770944247,0,15.3332589275036
"15368",15,21.2029388346528,7375,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.6688567696624,369,15.1326029929492,0,15.6688567696624
"16368",16,30.3516161996177,7376,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.1321263270565,369,16.5057819660179,0,16.1321263270565
"17368",17,30.2702846378246,7377,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.2396894554064,369,13.5453392710889,0,13.2396894554064
"18368",18,29.022136351376,7378,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.6212364357339,369,16.1117144903466,0,15.6212364357339
"19368",19,30.3823424493467,7379,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.5632361633812,369,15.2113274810102,0,15.5632361633812
"20368",20,31.6720102016959,7380,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.4811493722946,369,16.4734149993366,0,16.4811493722946
"11519",1,29.471736440136,7381,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.3449401249879,370,16.3630459376009,0,16.3449401249879
"2369",2,30.737124231642,7382,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,17.0925755092474,370,16.6264788335064,0,17.0925755092474
"3369",3,22.0627651612401,7383,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.1336753518914,370,16.057433804293,0,16.1336753518914
"4369",4,23.2209336512328,7384,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.7114307624798,370,16.8101250183347,0,17.7114307624798
"5369",5,23.0868974979216,7385,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.8657906179757,370,18.2282801396423,0,18.8657906179757
"6369",6,32.755928357053,7386,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.8585773290357,370,14.7231605149833,0,14.8585773290357
"7369",7,25.8923229741315,7387,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.1501385900088,370,15.2351506939731,0,15.1501385900088
"8369",8,15.2738238193213,7388,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.5135173119679,370,17.8743556139608,0,18.5135173119679
"9369",9,23.9638140688247,7389,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.5552499812712,370,16.3896841830816,0,16.5552499812712
"10369",10,8.95060600625836,7390,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.5245845888742,370,17.0980210095196,0,17.5245845888742
"11520",11,21.8639637150567,7391,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.2012466773583,370,15.4764763411491,0,15.2012466773583
"12385",12,31.4837774451569,7392,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,13.6774447016536,370,15.2778828820633,0,13.6774447016536
"13372",13,31.0521818563729,7393,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.8184056939174,370,19.0040140851435,0,18.8184056939174
"14369",14,28.8045830294847,7394,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.6725281452023,370,15.651770944247,0,14.6725281452023
"15369",15,21.2029388346528,7395,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.6858880238652,370,15.1326029929492,0,15.6858880238652
"16369",16,30.3516161996177,7396,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.6516273613166,370,16.5057819660179,0,16.6516273613166
"17369",17,30.2702846378246,7397,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5730633704837,370,13.5453392710889,0,13.5730633704837
"18369",18,29.022136351376,7398,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.4216008484727,370,16.1117144903466,0,15.4216008484727
"19369",19,30.3823424493467,7399,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,16.0995843563218,370,15.2113274810102,0,16.0995843563218
"20369",20,31.6720102016959,7400,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.2969341756773,370,16.4734149993366,0,16.2969341756773
"11521",1,29.471736440136,7401,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.5021583286171,371,16.3630459376009,0,16.5021583286171
"2370",2,30.737124231642,7402,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.8899118791002,371,16.6264788335064,0,16.8899118791002
"3370",3,22.0627651612401,7403,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.9842907187717,371,16.057433804293,0,15.9842907187717
"4370",4,23.2209336512328,7404,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.9273781543116,371,16.8101250183347,0,17.9273781543116
"5370",5,23.0868974979216,7405,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.4455702643107,371,18.2282801396423,0,18.4455702643107
"6370",6,32.755928357053,7406,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.0431672449636,371,14.7231605149833,0,14.0431672449636
"7370",7,25.8923229741315,7407,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.6221354104459,371,15.2351506939731,0,15.6221354104459
"8370",8,15.2738238193213,7408,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.7004277866064,371,17.8743556139608,0,18.7004277866064
"9370",9,23.9638140688247,7409,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.4827054916646,371,16.3896841830816,0,16.4827054916646
"10370",10,8.95060600625836,7410,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.3260583653784,371,17.0980210095196,0,17.3260583653784
"11522",11,21.8639637150567,7411,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.6372252897678,371,15.4764763411491,0,15.6372252897678
"12386",12,31.4837774451569,7412,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.9465010886784,371,15.2778828820633,0,14.9465010886784
"13373",13,31.0521818563729,7413,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2128331420243,371,19.0040140851435,0,19.2128331420243
"14370",14,28.8045830294847,7414,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.27700804594,371,15.651770944247,0,15.27700804594
"15370",15,21.2029388346528,7415,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.6124782252832,371,15.1326029929492,0,14.6124782252832
"16370",16,30.3516161996177,7416,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.1731394056602,371,16.5057819660179,0,16.1731394056602
"17370",17,30.2702846378246,7417,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.4203450832096,371,13.5453392710889,0,13.4203450832096
"18370",18,29.022136351376,7418,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.9781259523723,371,16.1117144903466,0,16.9781259523723
"19370",19,30.3823424493467,7419,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.2734579142871,371,15.2113274810102,0,15.2734579142871
"20370",20,31.6720102016959,7420,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.2274894347487,371,16.4734149993366,0,16.2274894347487
"11523",1,29.471736440136,7421,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.6878009426337,372,16.3630459376009,0,16.6878009426337
"2371",2,30.737124231642,7422,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,17.0033238042287,372,16.6264788335064,0,17.0033238042287
"3371",3,22.0627651612401,7423,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.4400937816684,372,16.057433804293,0,16.4400937816684
"4371",4,23.2209336512328,7424,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.8324879964861,372,16.8101250183347,0,16.8324879964861
"5371",5,23.0868974979216,7425,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.8055947511699,372,18.2282801396423,0,18.8055947511699
"6371",6,32.755928357053,7426,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.0319649969481,372,14.7231605149833,0,14.0319649969481
"7371",7,25.8923229741315,7427,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.1282177799372,372,15.2351506939731,0,15.1282177799372
"8371",8,15.2738238193213,7428,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.5619191260163,372,17.8743556139608,0,18.5619191260163
"9371",9,23.9638140688247,7429,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2203890850555,372,16.3896841830816,0,16.2203890850555
